molecule_chembl_id,canonical_smiles,MW,LogP,NumHDonors,NumHAcceptors,bioactivity_class,pIC50
CHEMBL3310699,COC(=O)C(CC1=NO[C@@H]2CCC[C@@H]2[C@H]1c1ccccc1)C(=O)OC,345.3950000000001,2.6774000000000004,0.0,6.0,inactive,4.122916743349349
CHEMBL3318018,O=c1cc(-c2ccc(CN3CCCCC3)cc2)oc2ccccc12,319.40399999999994,4.445900000000004,0.0,3.0,active,7.259637310505756
CHEMBL3318017,COc1cc2oc(-c3ccc(CN4CCCC4)cc3)cc(=O)c2cc1OC,365.4290000000001,4.073000000000002,0.0,5.0,active,7.468521082957745
CHEMBL276473,O=C(/C=C/c1ccccc1)c1ccc(O)cc1,224.259,3.2883000000000013,1.0,2.0,inactive,3.3010299956639813
CHEMBL2158994,CN(C)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,295.382,3.523100000000002,0.0,3.0,active,5.329754146925876
CHEMBL3338991,CN(C)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,309.409,3.9132000000000033,0.0,3.0,inactive,4.980053318321158
CHEMBL3338992,CN(C)CCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,323.43600000000004,4.303300000000004,0.0,3.0,active,5.048176964684088
CHEMBL3338993,CN(C)CCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,337.463,4.693400000000005,0.0,3.0,inactive,4.883724412419456
CHEMBL3337471,CCN(CC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,323.43600000000004,4.303300000000004,0.0,3.0,active,5.117475462045119
CHEMBL3338995,CCN(CC)CCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,337.463,4.693400000000005,0.0,3.0,inactive,4.64762450499948
CHEMBL151763,CCN(C)C(=O)Oc1cccc(C(C)N(C)C)c1,250.342,2.7597000000000014,0.0,3.0,inactive,4.453457336521869
CHEMBL3335072,COc1cccc(CN2CCN(CCCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,472.5850000000002,4.931600000000005,0.0,6.0,inactive,4.671620396561262
CHEMBL3335071,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,442.55900000000014,4.923000000000005,0.0,5.0,active,5.086186147616283
CHEMBL3335067,COc1cccc(CN2CCN(CCCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,458.5580000000002,4.5415000000000045,0.0,6.0,inactive,4.7447274948966935
CHEMBL3335066,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,428.53200000000015,4.532900000000004,0.0,5.0,active,6.096910013008056
CHEMBL3335063,COc1cccc(CN(C)CCCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,403.4780000000001,4.855700000000005,0.0,5.0,inactive,4.679853713888946
CHEMBL3335062,CN(CCCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,373.4520000000001,4.847100000000005,0.0,4.0,active,5.070581074285707
CHEMBL3335061,COc1cccc(CN2CCN(CCOc3ccc4c(c3)oc(=O)c3ccccc34)CC2)c1,444.5310000000002,4.151400000000003,0.0,6.0,inactive,4.943095148663527
CHEMBL3335060,O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c2ccccc12,414.50500000000017,4.142800000000004,0.0,5.0,active,6.045757490560675
CHEMBL3335057,COc1cccc(CN(C)CCOc2ccc3c(c2)oc(=O)c2ccccc23)c1,389.4510000000001,4.465600000000004,0.0,5.0,inactive,4.735182176990463
CHEMBL3335056,CN(CCOc1ccc2c(c1)oc(=O)c1ccccc12)Cc1ccccc1,359.42500000000007,4.457000000000003,0.0,4.0,active,5.173925197299173
CHEMBL3335055,COc1cccc(CN2CCN(CCCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,476.6170000000004,4.657200000000005,0.0,6.0,active,5.060480747381382
CHEMBL3335054,O=c1oc2cc(OCCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,446.5910000000003,4.6486000000000045,0.0,5.0,active,5.1938200260161125
CHEMBL3335051,COc1cccc(CN(C)CCCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,421.53700000000026,4.971400000000005,0.0,5.0,active,5.769551078621726
CHEMBL3335050,CN(CCCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,391.51100000000025,4.962800000000005,0.0,4.0,active,6.0
CHEMBL3335049,COc1cccc(CN2CCN(CCCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,462.5900000000004,4.267100000000004,0.0,6.0,active,5.207608310501746
CHEMBL3335048,O=c1oc2cc(OCCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,432.5640000000003,4.258500000000004,0.0,5.0,active,6.045757490560675
CHEMBL3335032,COc1cccc(CN(C)CCCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,407.5100000000003,4.581300000000004,0.0,5.0,active,5.568636235841013
CHEMBL3335031,CN(CCCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,377.48400000000015,4.572700000000004,0.0,4.0,active,5.6777807052660805
CHEMBL3335030,COc1cccc(CN2CCN(CCOc3ccc4c5c(c(=O)oc4c3)CCCC5)CC2)c1,448.5630000000004,3.8770000000000033,0.0,6.0,active,5.136677139879544
CHEMBL3335029,O=c1oc2cc(OCCN3CCN(Cc4ccccc4)CC3)ccc2c2c1CCCC2,418.5370000000003,3.868400000000003,0.0,5.0,active,5.886056647693163
CHEMBL3335026,COc1cccc(CN(C)CCOc2ccc3c4c(c(=O)oc3c2)CCCC4)c1,393.4830000000002,4.191200000000004,0.0,5.0,active,5.221848749616356
CHEMBL3335025,CN(CCOc1ccc2c3c(c(=O)oc2c1)CCCC3)Cc1ccccc1,363.4570000000001,4.182600000000003,0.0,4.0,active,5.552841968657781
CHEMBL3335024,CCN(C)C(=O)Oc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,368.4330000000001,4.019300000000003,0.0,5.0,inactive,4.3979400086720375
CHEMBL3335023,CCN(C)C(=O)Oc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,368.4330000000001,4.019300000000003,0.0,5.0,inactive,4.401209493236885
CHEMBL3335022,CC(c1cc(O)cc2oc(=O)c3ccccc3c12)N(C)C.Cl,283.327,3.2744000000000018,1.0,4.0,inactive,4.480172006224281
CHEMBL3335021,CC(c1cc(O)c2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,283.327,3.2744000000000018,1.0,4.0,inactive,4.723538195826756
CHEMBL3335020,COc1cc(C(C)N(C)C)c2c(c1)oc(=O)c1ccccc12.Cl,297.354,3.5774000000000026,0.0,4.0,inactive,4.82102305270683
CHEMBL3335019,COc1cc(C(C)N(C)C)cc2oc(=O)c3ccccc3c12.Cl,297.35400000000004,3.5774000000000026,0.0,4.0,active,5.552841968657781
CHEMBL3335018,C[C@@H](c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,267.328,3.568800000000002,0.0,3.0,active,5.102372908709558
CHEMBL3335017,CC(c1ccc2c(c1)oc(=O)c1ccccc12)N(C)C.Cl,267.328,3.568800000000002,0.0,3.0,inactive,4.962573502059376
CHEMBL3343705,COc1cc2c(cc1OCCN1CCCCC1)C(=O)/C(=C/c1ccc(N(C)C)cc1)C2,420.5530000000001,4.448300000000004,0.0,5.0,active,6.54500278269054
CHEMBL3343711,CNc1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,406.5260000000002,4.424000000000004,1.0,5.0,active,6.521289244487241
CHEMBL3343712,CCN(C)c1ccc(/C=C2\Cc3cc(OC)c(OCCN4CCCCC4)cc3C2=O)cc1,434.58000000000027,4.8384000000000045,0.0,5.0,active,6.370590400897281
CHEMBL3355594,C/C=C1/[C@@H]2Cc3[nH]c(=O)ccc3[C@@]1(N)C[C@]1(C)O[C@H]21,258.321,1.2087,2.0,3.0,inactive,4.916855856856948
CHEMBL3338389,C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)[C@H](O)[C@H]4[C@@H](C)CCC31O)c1ccc(=O)[nH]c1C2,492.66000000000025,3.849300000000003,4.0,5.0,active,7.221848749616356
CHEMBL3338388,C/C=C1\[C@H]2C=C(C)C[C@]1(NC1OCC3=C4CC(C)(C)C[C@H]4[C@@H](C)[C@H](O)CC31O)c1ccc(=O)[nH]c1C2,492.66000000000025,3.849300000000003,4.0,5.0,active,6.958607314841775
CHEMBL3356528,COc1ccc2nc3c(c(NCCNC4=CC(=O)c5ccccc5C4=O)c2c1)CCCC3,427.50400000000025,4.086800000000003,2.0,6.0,active,5.596879478824182
CHEMBL3356529,COc1ccc2nc3c(c(NCCCNC4=CC(=O)c5ccccc5C4=O)c2c1)CCCC3,441.5310000000003,4.476900000000003,2.0,6.0,active,5.211124884224583
CHEMBL3356530,O=C1C=C(NCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,397.4780000000002,4.078200000000003,2.0,5.0,active,7.844663962534938
CHEMBL3356531,O=C1C=C(NCCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,411.5050000000003,4.468300000000004,2.0,5.0,active,7.270025714300444
CHEMBL3356532,O=C1C=C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)C(=O)c2ccccc21,431.92300000000034,4.731600000000004,2.0,5.0,active,8.714442690992227
CHEMBL3356534,O=C1C(NCCNc2c3c(nc4ccccc24)CCCC3)=CC(=O)c2c(O)cccc21,413.4770000000002,3.783800000000003,3.0,6.0,active,7.607303046740334
CHEMBL3356535,O=C1C(NCCCNc2c3c(nc4ccccc24)CCCC3)=CC(=O)c2c(O)cccc21,427.50400000000025,4.173900000000003,3.0,6.0,active,6.987162775294828
CHEMBL3356536,O=C1C(NCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,447.9220000000004,4.437200000000004,3.0,6.0,active,9.142667503568733
CHEMBL3356537,O=C1C(NCCCNc2c3c(nc4cc(Cl)ccc24)CCCC3)=CC(=O)c2c(O)cccc21,461.9490000000004,4.827300000000005,3.0,6.0,active,8.034328028779893
CHEMBL3356538,COc1ccc2nc3c(c(NCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,443.5030000000002,3.7924000000000015,3.0,7.0,active,6.186419011431808
CHEMBL3356539,COc1ccc2nc3c(c(NCCCNC4=CC(=O)c5c(O)cccc5C4=O)c2c1)CCCC3,457.5300000000003,4.182500000000003,3.0,7.0,active,6.458420756053419
CHEMBL3356540,COc1ccc2nc3c(c(NCCNC4=C(Cl)C(=O)c5ccccc5C4=O)c2c1)CCCC3,461.9490000000004,4.653300000000003,2.0,6.0,active,5.863279432843593
CHEMBL3356953,O=C1C(Cl)=C(NCCNc2c3c(nc4ccccc24)CCCC3)C(=O)c2ccccc21,431.92300000000034,4.644700000000004,2.0,5.0,active,7.017276612331455
CHEMBL3393674,C=CC[C@@H]1[C@H](O)[C@@H](OCc2ccccc2)[C@H](O)CN1CCCCCCCC,375.55300000000034,3.914400000000003,2.0,4.0,inactive,4.657577319177793
CHEMBL3402707,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,336.4350000000001,3.584900000000003,0.0,3.0,active,6.442492798094342
CHEMBL3402708,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,350.4620000000001,3.975000000000003,0.0,3.0,active,5.737311655698304
CHEMBL3402709,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,364.48900000000015,4.365100000000004,0.0,3.0,active,6.001304841688344
CHEMBL3402710,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1.Cl,378.5160000000002,4.755200000000005,0.0,3.0,active,6.0655015487564325
CHEMBL3402712,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,354.4250000000001,3.724000000000003,0.0,3.0,active,6.279840696594043
CHEMBL3402713,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,368.4520000000001,4.114100000000004,0.0,3.0,active,5.70071066591232
CHEMBL3402714,CN(CCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,382.47900000000016,4.504200000000004,0.0,3.0,active,6.204119982655925
CHEMBL3402715,CN(CCCCCCCCN1C(=O)c2ccccc2C1=O)Cc1ccccc1F.Cl,396.5060000000002,4.894300000000005,0.0,3.0,active,6.191114132640188
CHEMBL3402717,CN(CCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,370.8800000000001,4.238300000000003,0.0,3.0,active,6.270025714300444
CHEMBL3402718,CN(CCCCCCN1C(=O)c2ccccc2C1=O)Cc1cccc(Cl)c1.Cl,384.90700000000015,4.6284000000000045,0.0,3.0,active,5.924818145381308
CHEMBL3407587,OCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,378.5160000000001,4.731400000000004,2.0,3.0,inactive,4.866461091629782
CHEMBL3407584,C#CCNCc1cc2cc(OCCCC3CCN(Cc4ccccc4)CC3)ccc2[nH]1,415.5810000000001,4.961900000000004,2.0,3.0,active,5.309803919971486
CHEMBL3407591,C#CCN(C)Cc1ccc(OC(=O)N(C)C)c2ncccc12,297.358,2.3602000000000007,0.0,4.0,active,6.2839966563652006
CHEMBL85251,CCCCN1CCC(CCC(=O)c2cc(Cl)c(N)cc2OC)CC1,352.9060000000001,4.405800000000004,1.0,4.0,active,6.394694953858891
CHEMBL3414597,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CC2)CC1,350.89000000000016,4.015700000000003,1.0,4.0,active,6.028260409112222
CHEMBL3416995,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCC2)CC1,364.9170000000002,4.405800000000004,1.0,4.0,active,6.238824186844268
CHEMBL3416996,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCCC2)CC1,378.9440000000002,4.795900000000005,1.0,4.0,active,7.161150909262744
CHEMBL3416998,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(CC2CCNCC2)CC1.Cl,393.9590000000002,3.6053000000000015,2.0,5.0,active,6.928117992693875
CHEMBL3417001,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccccc2)CC1,386.9230000000001,4.805900000000004,1.0,4.0,active,8.070581074285707
CHEMBL3417002,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2cccnc2)CC1,387.9110000000001,4.200900000000003,1.0,5.0,active,7.346787486224656
CHEMBL3417003,COc1cc(N)c(Cl)cc1C(=O)CCC1CCN(Cc2ccncc2)CC1,387.9110000000001,4.200900000000003,1.0,5.0,active,6.91721462968355
CHEMBL3417008,COc1cc(N)c(Cl)cc1C(=O)OCC1CCN(CC2CCCCC2)CC1,394.9430000000003,4.379900000000005,1.0,5.0,active,5.565431095965801
CHEMBL3415643,Nc1oc2ccccc2c(=O)c1/C=C1\COc2ccccc2C1=O,319.31600000000003,3.033900000000002,1.0,5.0,active,6.568636235841013
CHEMBL3415558,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1,322.408,3.242700000000002,1.0,3.0,active,6.694648630553377
CHEMBL3415559,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1,336.435,3.632800000000002,1.0,3.0,active,5.676747899828313
CHEMBL3415560,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1,350.46199999999993,4.022900000000003,1.0,3.0,active,6.518557371497695
CHEMBL3415561,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1,364.489,4.413000000000004,1.0,3.0,active,6.304518323509803
CHEMBL3415563,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccccc1F,340.398,3.381800000000002,1.0,3.0,active,6.774690718274137
CHEMBL3415564,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccccc1F,354.425,3.771900000000002,1.0,3.0,active,6.026410376572743
CHEMBL3415565,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccccc1F,368.452,4.162000000000004,1.0,3.0,active,6.482804102050026
CHEMBL3415566,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccccc1F,382.479,4.552100000000004,1.0,3.0,active,6.263603497723357
CHEMBL3415568,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccc(F)cc1,340.398,3.381800000000002,1.0,3.0,active,6.571865205971212
CHEMBL3415569,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccc(F)cc1,354.425,3.771900000000002,1.0,3.0,active,5.499351936628088
CHEMBL3415570,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccc(F)cc1,368.452,4.162000000000004,1.0,3.0,active,6.359518563029578
CHEMBL3415573,O=C1c2ccccc2C(=O)N1CCCCCNCc1ccc(F)cc1F,358.388,3.520900000000002,1.0,3.0,active,6.58838029403677
CHEMBL3415574,O=C1c2ccccc2C(=O)N1CCCCCCNCc1ccc(F)cc1F,372.415,3.911000000000003,1.0,3.0,active,5.796967112985289
CHEMBL3415575,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1ccc(F)cc1F,386.442,4.301100000000004,1.0,3.0,active,6.419075024324381
CHEMBL3415576,O=C1c2ccccc2C(=O)N1CCCCCCCCNCc1ccc(F)cc1F,400.469,4.691200000000005,1.0,3.0,active,6.238072161579471
CHEMBL3415578,O=C1c2ccccc2C(=O)N1CCCCCNCc1cccc(Cl)c1,356.85299999999995,3.8961000000000015,1.0,3.0,active,6.795880017344075
CHEMBL3415579,O=C1c2ccccc2C(=O)N1CCCCCCNCc1cccc(Cl)c1,370.88,4.286200000000004,1.0,3.0,active,5.697236291527018
CHEMBL3415580,O=C1c2ccccc2C(=O)N1CCCCCCCNCc1cccc(Cl)c1,384.9069999999999,4.676300000000004,1.0,3.0,active,6.186419011431808
CHEMBL3359895,CN1CCN(c2ccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2)CC1,368.4440000000001,3.401580000000002,1.0,5.0,active,7.744727494896693
CHEMBL3582200,CN1CCN(c2cccc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)c2)CC1,368.4440000000001,3.401580000000002,1.0,5.0,active,5.321481620959886
CHEMBL3582201,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,367.4560000000002,4.635680000000003,1.0,4.0,active,6.47755576649368
CHEMBL3582207,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(O)CC4)cc3)cc12,383.4550000000002,3.606480000000002,2.0,5.0,active,6.422508200162775
CHEMBL3582208,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC[C@@H](O)C4)cc3)cc12,383.4550000000002,3.606480000000002,2.0,5.0,active,6.149966742310231
CHEMBL3582209,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(F)CC4)cc3)cc12,385.4460000000002,4.583680000000003,1.0,4.0,active,6.050609993355087
CHEMBL3582210,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC(C#N)CC4)cc3)cc12,392.4660000000002,4.385360000000003,1.0,5.0,active,5.570247719997592
CHEMBL3582211,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCOCC4)cc3)cc12,369.4280000000002,3.481980000000002,1.0,5.0,inactive,4.876148359032914
CHEMBL3582212,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCC5(CC4)COC5)cc3)cc12,409.49300000000034,4.262180000000003,1.0,5.0,active,5.616184634019569
CHEMBL3582213,N#Cc1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)nc3)cc12,368.4440000000002,4.030680000000003,1.0,5.0,active,6.728158393463501
CHEMBL3582214,N#Cc1cc2c(cn1)[nH]c1ncc(-c3nc(CN4CCCCC4)cs3)cc12,374.4730000000002,4.092180000000003,1.0,6.0,active,7.744727494896693
CHEMBL3582215,CCN1CCc2cc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)ccc2C1,353.42900000000014,4.027780000000003,1.0,4.0,active,6.795880017344075
CHEMBL3582216,CCN1CCc2sc(-c3cnc4[nH]c5cnc(C#N)cc5c4c3)cc2C1,359.45800000000014,4.089280000000003,1.0,5.0,active,6.586700235918748
CHEMBL3582218,NC(=O)c1cc2c(cn1)[nH]c1ncc(-c3ccc(CN4CCCCC4)cc3)cc12,385.4710000000002,3.8629000000000033,2.0,4.0,active,6.66354026615147
CHEMBL3582225,c1nnc(-c2cc3c(cn2)[nH]c2ncc(-c4ccc(CN5CCCCC5)cc4)cc23)o1,410.4810000000003,4.814000000000004,1.0,6.0,active,6.346787486224656
CHEMBL3586574,Cc1c(C)c2ccc(OCCCN(C)Cc3ccccc3)cc2oc1=O.Cl,351.446,4.310740000000004,0.0,4.0,active,6.0
CHEMBL3586576,Cc1c(C)c2ccc(OCCCCN(C)Cc3ccccc3)cc2oc1=O,365.473,4.700840000000005,0.0,4.0,active,6.102372908709558
CHEMBL3586577,Cc1c(C)c2ccc(OCCCCCNCc3ccccc3)cc2oc1=O.Cl,365.473,4.748740000000003,1.0,4.0,active,6.522878745280337
CHEMBL3586602,CN(Cc1ccc(C#N)cc1)Cc1ccc(COc2ccc3ccc(=O)oc3c2)cc1.Cl,410.4730000000001,4.8756800000000045,0.0,5.0,active,5.221848749616356
CHEMBL3586608,CN(Cc1ccccc1)Cc1ccc(COc2ccc3c(CO)cc(=O)oc3c2)cc1.Cl,415.48900000000015,4.496300000000005,1.0,5.0,active,6.920818753952375
CHEMBL3586614,CN(Cc1ccccc1)Cc1ccc(COc2ccc3ccc(=O)[nH]c3c2)cc1.Cl,384.479,4.739100000000003,1.0,3.0,active,5.823908740944319
CHEMBL3586207,CCCC[C@@H](O)/C=C/C=C/C(=O)O,184.235,1.7345,2.0,2.0,active,6.657577319177793
CHEMBL295124,COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,336.3670000000001,3.096300000000001,0.0,4.0,active,7.0
CHEMBL3585777,COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1OC,394.4490000000001,2.5256000000000007,2.0,6.0,active,10.571055709964426
CHEMBL3585776,COc1ccc(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)cc1,364.42300000000006,2.5170000000000003,2.0,5.0,active,10.571055709964426
CHEMBL3585775,COc1ccccc1C(C)NS(=O)(=O)NC(=O)OCc1ccccc1,364.4230000000001,2.5170000000000003,2.0,5.0,active,10.571055709964426
CHEMBL3585778,COc1ccc(OC)c(C(C)NS(=O)(=O)NC(=O)OCc2ccccc2)c1,394.4490000000002,2.5256000000000007,2.0,6.0,active,10.571055709964426
CHEMBL3585779,COc1cccc(OC)c1C(C)NS(=O)(=O)NC(=O)OCc1ccccc1,394.4490000000001,2.5256000000000007,2.0,6.0,active,10.571055709964426
CHEMBL3585780,COc1ccccc1C(C)NS(N)(=O)=O,230.289,0.5493000000000001,2.0,3.0,active,10.571055709964426
CHEMBL3585781,COc1ccc(C(C)NS(N)(=O)=O)cc1,230.289,0.5493000000000001,2.0,3.0,active,10.571055709964426
CHEMBL3585782,COc1ccc(C(C)NS(N)(=O)=O)cc1OC,260.315,0.5579000000000003,2.0,4.0,active,10.571055709964426
CHEMBL3585783,COc1ccc(OC)c(C(C)NS(N)(=O)=O)c1,260.315,0.5579000000000003,2.0,4.0,active,10.571055709964426
CHEMBL3585784,COc1cccc(OC)c1C(C)NS(N)(=O)=O,260.315,0.5579000000000001,2.0,4.0,active,10.571055709964426
CHEMBL3597939,O=C(C[n+]1ccc(/C=N/O)cc1)Nc1nccs1.[Cl-],263.302,0.8773999999999993,2.0,5.0,inactive,2.6270879970298933
CHEMBL3597941,O=C(C[n+]1ccc(/C=N/O)cc1)Nc1nc(-c2ccccc2)cs1.[Cl-],339.40000000000003,2.5444000000000004,2.0,5.0,inactive,3.0043648054024503
CHEMBL3597942,Cc1ccc(-c2csc(NC(=O)C[n+]3ccc(/C=N/O)cc3)n2)cc1.[Cl-],353.427,2.8528200000000004,2.0,5.0,inactive,3.0132282657337552
CHEMBL3597944,COc1ccc(-c2csc(NC(=O)C[n+]3ccc(/C=N/O)cc3)n2)cc1.[I-],369.426,2.553000000000001,2.0,6.0,inactive,2.779891911959945
CHEMBL3597946,CCOC(=O)Cc1csc(NC(=O)C[n+]2ccc(/C=N/O)cc2)n1.[Cl-],349.39200000000005,0.9829999999999997,2.0,7.0,inactive,2.643974142806877
CHEMBL3597948,CCOC(=O)c1csc(NC(=O)C[n+]2ccc(/C=N/O)cc2)n1.[Cl-],335.365,1.0540999999999998,2.0,7.0,inactive,2.603800652904264
CHEMBL3605310,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(N)c4)[nH]3)ccc21,457.55300000000017,4.975600000000004,2.0,5.0,inactive,3.3010299956639813
CHEMBL3605309,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4N)[nH]3)ccc21,457.55300000000017,4.975600000000004,2.0,5.0,inactive,3.444035415258578
CHEMBL3604192,CN(C)c1ccc(C(=O)NCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,388.51500000000016,4.021500000000003,2.0,4.0,active,6.847711655616943
CHEMBL3604193,CN(C)c1ccc(C(=O)NCCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,402.5420000000002,4.411600000000004,2.0,4.0,active,7.721246399047171
CHEMBL3604194,CN(C)c1ccc(C(=O)NCCCCNc2c3c(nc4ccccc24)CCCC3)cc1.Cl,416.5690000000002,4.801700000000004,2.0,4.0,active,6.530177984021837
CHEMBL3623558,CCC(CC)n1cc(C(=O)C(F)F)cn1,216.231,2.692000000000001,0.0,3.0,active,7.540607512240769
CHEMBL3623557,CCCC(C)n1cc(C(=O)C(F)F)cn1,216.231,2.692000000000001,0.0,3.0,active,6.826813731587726
CHEMBL3623556,CCC(C)n1cc(C(=O)C(F)F)cn1,202.204,2.3019000000000007,0.0,3.0,active,6.958607314841775
CHEMBL3623555,CC(C)n1cc(C(=O)C(F)F)cn1,188.177,1.9118,0.0,3.0,active,6.095825631715837
CHEMBL3623554,CC(C)(C)c1cccc(C(=O)C(F)F)c1,212.23899999999995,3.4319000000000024,0.0,1.0,active,8.21824462534753
CHEMBL3623553,CC(C)Cn1cc(C(=O)C(F)(F)F)cn1,220.194,2.2841000000000005,0.0,3.0,active,6.228412519118745
CHEMBL3623552,O=C(c1cnn(C2CCCC2)c1)C(F)(F)F,232.205,2.7432000000000016,0.0,3.0,active,8.2839966563652
CHEMBL3623551,CCC(CC)n1cc(C(=O)C(F)(F)F)cn1,234.221,2.989200000000001,0.0,3.0,active,8.423658649794207
CHEMBL3623550,CCCC(C)n1cc(C(=O)C(F)(F)F)cn1,234.221,2.989200000000001,0.0,3.0,active,8.145693958198919
CHEMBL3623549,CCC(C)n1cc(C(=O)C(F)(F)F)cn1,220.194,2.599100000000001,0.0,3.0,active,8.1890957193313
CHEMBL3623548,CC(C)n1cc(C(=O)C(F)(F)F)cn1,206.167,2.2090000000000005,0.0,3.0,active,7.110698297493689
CHEMBL89354,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,230.229,3.7291000000000025,0.0,1.0,active,7.835647144215563
CHEMBL3137700,C[Si](C)(C)c1cccc(C(=O)C(F)(F)F)c1,246.30399999999992,2.9768000000000017,0.0,1.0,active,6.54515513999149
CHEMBL167911,COP(=O)(OC)OC=C(Cl)Cl,220.976,2.680400000000001,0.0,4.0,active,5.636388020107856
